status,bed,bath,acre_lot,city,state,zip_code,house_size,price
for_sale,2,1,0.35,Northampton,Massachusetts,1053,3228,575000
for_sale,8,2,0.26,Pittsfield,Massachusetts,1201,2016,139900
for_sale,2,1,,Northampton,Massachusetts,1060,1572,350000
for_sale,,,3.09,Cheshire,Massachusetts,1225,,199900
for_sale,,,2,Lee,Massachusetts,1238,,119900
for_sale,,,268.5,Ashfield,Massachusetts,1330,,545000
for_sale,6,5,1,Otis,Massachusetts,1253,4016,799000
for_sale,,,79.31,Southwick,Massachusetts,1077,,1240000
for_sale,3,2,,Pittsfield,Massachusetts,1201,2000,659900
for_sale,3,3,,Northampton,Massachusetts,1060,1720,699900
for_sale,3,3,,Northampton,Massachusetts,1060,1720,699900
for_sale,,,1.34,Southampton,Massachusetts,1073,,109500
for_sale,,,42.03,Westfield,Massachusetts,1085,,595000
for_sale,,,73.21,North Adams,Massachusetts,1247,,75000
for_sale,,,62.22,North Adams,Massachusetts,1247,,80000
for_sale,,,9.98,Windsor,Massachusetts,1270,,29900
for_sale,,,3.41,Agawam,Massachusetts,1001,,25000
for_sale,,,3.24,Becket,Massachusetts,1223,,14000
for_sale,,,8.13,Windsor,Massachusetts,1270,,30000
for_sale,,,18.9,Plainfield,Massachusetts,1070,,79900
for_sale,3,2,0.95,North Adams,Massachusetts,1247,1200,179900
for_sale,6,4,0.27,Holyoke,Massachusetts,1040,5743,560000
for_sale,4,2,0.2,Pittsfield,Massachusetts,1201,1712,129900
for_sale,5,4,0.26,Pittsfield,Massachusetts,1201,3396,259900
for_sale,6,2,0.2,Pittsfield,Massachusetts,1201,2664,149900
for_sale,4,2,0.11,Holyoke,Massachusetts,1040,1989,239900
for_sale,3,1,0.3,Lanesborough,Massachusetts,1237,1750,200000
for_sale,,,1.03,Becket,Massachusetts,1223,,18900
for_sale,,,3,Hinsdale,Massachusetts,1235,,65000
for_sale,,,3,Hinsdale,Massachusetts,1235,,65000
for_sale,5,4,0.53,Agawam,Massachusetts,1030,2094,439900
for_sale,4,5,25.99,Dalton,Massachusetts,1226,4179,1395000
for_sale,2,1,0.11,Pittsfield,Massachusetts,1201,1028,174500
for_sale,,,3.11,Hinsdale,Massachusetts,1235,,55000
for_sale,2,1,0.19,Hinsdale,Massachusetts,1235,1175,275000
for_sale,3,2,0.08,Pittsfield,Massachusetts,1201,1120,149900
for_sale,3,1,0.17,North Adams,Massachusetts,1247,1109,139000
for_sale,,,100,Hinsdale,Massachusetts,1235,,150000
for_sale,4,2,0.15,Pittsfield,Massachusetts,1201,1797,219900
for_sale,3,2,0.37,Otis,Massachusetts,1253,1386,345000
for_sale,,,10,North Adams,Massachusetts,1247,,100000
for_sale,,,0.53,Becket,Massachusetts,1223,,19999
for_sale,8,3,0.13,Pittsfield,Massachusetts,1201,2996,259000
for_sale,6,3,0.28,Pittsfield,Massachusetts,1201,2988,169000
for_sale,2,1,0.18,Pittsfield,Massachusetts,1201,1040,217900
for_sale,3,3,,West Springfield,Massachusetts,1089,2443,414900
for_sale,,,5.83,Windsor,Massachusetts,1270,,95000
for_sale,8,4,0.42,Pittsfield,Massachusetts,1201,3752,275000
for_sale,5,4,1.18,Lenox,Massachusetts,1240,2704,559900
for_sale,8,6,0.12,Pittsfield,Massachusetts,1201,3676,269000
for_sale,6,2,0.13,Pittsfield,Massachusetts,1201,2060,169900
for_sale,,,4.38,Lanesborough,Massachusetts,1237,,149000
for_sale,,,5.49,Lenox,Massachusetts,1240,,400000
for_sale,,,3,Hawley,Massachusetts,1339,,100000
for_sale,,,0.29,Chicopee,Massachusetts,1013,,85000
for_sale,2,3,0.23,Westfield,Massachusetts,1085,3696,314900
for_sale,5,2,0.24,North Adams,Massachusetts,1247,2623,119900
for_sale,,,24.77,North Adams,Massachusetts,1247,,75000
for_sale,3,2,0.07,North Adams,Massachusetts,1247,1571,139000
for_sale,,,18,Chester,Massachusetts,1050,,75000
for_sale,4,3,0.35,Becket,Massachusetts,1223,2800,347600
for_sale,4,2,0.73,Holyoke,Massachusetts,1040,2548,225000
for_sale,3,1,0.18,Becket,Massachusetts,1223,826,181999
for_sale,5,2,0.13,Pittsfield,Massachusetts,1201,1656,110000
for_sale,,,2.73,North Adams,Massachusetts,1247,,39900
for_sale,3,1,0.23,Pittsfield,Massachusetts,1201,975,149900
for_sale,,,2.7,Becket,Massachusetts,1223,,22500
for_sale,3,2,0.17,Dalton,Massachusetts,1226,1376,289900
for_sale,4,2,1.7,Adams,Massachusetts,1220,1794,395000
for_sale,,,2.92,Becket,Massachusetts,1223,,34950
for_sale,5,2,0.54,Northampton,Massachusetts,1060,2359,389900
for_sale,3,2,0.37,North Adams,Massachusetts,1247,1440,249000
for_sale,3,1,0.13,Adams,Massachusetts,1220,1642,115000
for_sale,3,2,0.08,North Adams,Massachusetts,1247,1950,149900
for_sale,,,1.07,North Adams,Massachusetts,1247,,39900
for_sale,3,2,0.21,Pittsfield,Massachusetts,1201,1230,165000
for_sale,4,3,0.61,Agawam,Massachusetts,1030,2857,589900
for_sale,2,1,0.22,Hinsdale,Massachusetts,1235,706,249900
for_sale,4,4,1.44,Southwick,Massachusetts,1077,3400,749900
for_sale,3,5,14.48,Williamsburg,Massachusetts,1096,3112,1390000
for_sale,,,0.22,North Adams,Massachusetts,1247,,24900
for_sale,4,3,100.5,Blandford,Massachusetts,1008,3063,1237542
for_sale,3,1,0.21,Adams,Massachusetts,1220,1282,199900
for_sale,4,2,0.19,Pittsfield,Massachusetts,1201,1526,269000
for_sale,4,4,0.16,Pittsfield,Massachusetts,1201,2800,219900
for_sale,1,1,,Northampton,Massachusetts,1060,773,299000
for_sale,3,1,0.23,Hinsdale,Massachusetts,1235,1177,649900
for_sale,4,1,0.1,Springfield,Massachusetts,1107,1410,199919
for_sale,4,2,0.14,Holyoke,Massachusetts,1040,1668,249900
for_sale,3,5,14.48,Williamsburg,Massachusetts,1038,3112,1390000
for_sale,6,3,0.17,Pittsfield,Massachusetts,1201,2592,784900
for_sale,2,2,,Agawam,Massachusetts,1001,960,195000
for_sale,6,2,0.16,Pittsfield,Massachusetts,1201,2220,784900
for_sale,6,2,0.08,Pittsfield,Massachusetts,1201,2554,784900
for_sale,5,5,,Pittsfield,Massachusetts,1201,3581,749000
for_sale,10,4,0.13,Pittsfield,Massachusetts,1201,3680,784900
for_sale,8,4,0.2,Pittsfield,Massachusetts,1201,3904,230000
for_sale,3,1,0.32,Pittsfield,Massachusetts,1201,1105,59900
for_sale,2,1,,Williamstown,Massachusetts,1267,913,75000
for_sale,2,2,1.34,Lenox,Massachusetts,1240,1457,364000
for_sale,3,1,0.25,Pittsfield,Massachusetts,1201,1201,99900
for_sale,,,47.26,Becket,Massachusetts,1223,,80000
for_sale,8,3,0.35,Lenox,Massachusetts,1240,2866,159000
for_sale,3,2,1,Chester,Massachusetts,1011,1272,225000
for_sale,5,6,0.63,Dalton,Massachusetts,1226,10411,450000
for_sale,3,1,1.5,Dalton,Massachusetts,1226,1222,179900
for_sale,3,2,1.33,Washington,Massachusetts,1223,1200,460000
for_sale,,,3.3,Russell,Massachusetts,1071,,49900
for_sale,3,1,0.19,North Adams,Massachusetts,1247,1352,109900
for_sale,4,3,,Lee,Massachusetts,1238,1405,385000
for_sale,4,3,0.34,Hinsdale,Massachusetts,1235,2363,309900
for_sale,3,2,0.2,Pittsfield,Massachusetts,1201,1572,239900
for_sale,,,0.07,Pittsfield,Massachusetts,1201,,20000
for_sale,3,2,1.92,Lenox,Massachusetts,1240,2211,490000
for_sale,4,2,0.22,Pittsfield,Massachusetts,1201,1870,159900
for_sale,,,0.77,Becket,Massachusetts,1223,,17995
for_sale,,,0.77,Becket,Massachusetts,1223,,17995
for_sale,,,0.31,Pittsfield,Massachusetts,1201,,27500
for_sale,,,1.6,Dalton,Massachusetts,1226,,49900
for_sale,3,2,0.97,Westfield,Massachusetts,1085,1372,374900
for_sale,4,3,,Lenox,Massachusetts,1240,2392,1250000
for_sale,4,2,1.16,Lee,Massachusetts,1238,1851,419000
for_sale,12,4,0.22,Pittsfield,Massachusetts,1201,4200,184900
for_sale,4,3,5.13,Lenox,Massachusetts,1240,2484,675000
for_sale,8,8,0.23,Pittsfield,Massachusetts,1201,6120,539900
for_sale,3,1,0.24,Lanesborough,Massachusetts,1237,875,185000
for_sale,6,3,0.26,Pittsfield,Massachusetts,1201,2800,285000
for_sale,,,2.16,Shelburne,Massachusetts,1370,,70000
for_sale,4,3,0.96,Pittsfield,Massachusetts,1201,2227,414999
for_sale,5,3,1.66,Westfield,Massachusetts,1085,4296,670000
for_sale,,,0.84,Clarksburg,Massachusetts,1247,,75000
for_sale,,,0.26,Holyoke,Massachusetts,1040,,69000
for_sale,5,2,0.3,Hinsdale,Massachusetts,1235,1800,699000
for_sale,6,4,0.22,Pittsfield,Massachusetts,1201,2448,175000
for_sale,,,163.61,Lanesborough,Massachusetts,1237,,1500000
for_sale,,,2.07,Huntington,Massachusetts,1050,,100000
for_sale,,,2.07,Huntington,Massachusetts,1050,,100000
for_sale,,,0.23,Northampton,Massachusetts,1062,,119000
for_sale,1,1,5.46,Cummington,Massachusetts,1026,600,144000
for_sale,2,1,0.25,South Hadley,Massachusetts,1075,800,110000
for_sale,5,2,0.13,Pittsfield,Massachusetts,1201,1878,129900
for_sale,2,2,0.04,Hinsdale,Massachusetts,1235,936,145000
for_sale,3,1,0.25,Chester,Massachusetts,1011,1367,115900
for_sale,,,9.5,Huntington,Massachusetts,1050,,55000
for_sale,,,7.03,Plainfield,Massachusetts,1070,,25000
for_sale,,,0.19,Windsor,Massachusetts,1270,,26900
for_sale,,,3.01,Cheshire,Massachusetts,1225,,45000
for_sale,,,3.74,Chester,Massachusetts,1011,,24900
for_sale,4,4,0.56,Pittsfield,Massachusetts,1201,3788,649900
for_sale,12,12,0.3,Pittsfield,Massachusetts,1201,6803,399900
for_sale,,,12.25,Peru,Massachusetts,1235,,139900
for_sale,6,3,0.34,Pittsfield,Massachusetts,1201,2943,175000
for_sale,3,1,20.22,Ashfield,Massachusetts,1330,2291,699000
for_sale,2,3,,Lee,Massachusetts,1238,1405,269000
for_sale,20,18,0.71,Pittsfield,Massachusetts,1201,15096,239000
for_sale,3,1,3.87,West Springfield,Massachusetts,1089,1008,375000
for_sale,4,1,46,Worthington,Massachusetts,1098,2180,750000
for_sale,7,3,0.23,Adams,Massachusetts,1220,3288,209900
for_sale,2,1,0.02,Adams,Massachusetts,1220,640,99900
for_sale,,,0.36,Adams,Massachusetts,1220,,38500
for_sale,5,4,58,Savoy,Massachusetts,1256,4685,975000
for_sale,4,1,0.28,North Adams,Massachusetts,1247,1357,185000
for_sale,3,2,0.46,Pittsfield,Massachusetts,1201,1536,299900
for_sale,4,6,34,Williamstown,Massachusetts,1267,7289,3200000
for_sale,3,2,0.23,Pittsfield,Massachusetts,1201,1362,299999
for_sale,4,2,0.17,Chicopee,Massachusetts,1013,2030,195500
for_sale,2,1,0.18,Pittsfield,Massachusetts,1201,1138,219900
for_sale,3,2,0.75,Pittsfield,Massachusetts,1201,2190,459900
for_sale,2,2,0.18,Pittsfield,Massachusetts,1201,1094,224900
for_sale,4,4,196.1,Lanesborough,Massachusetts,1237,3396,999000
for_sale,4,2,0.41,Williamstown,Massachusetts,1267,1545,549000
for_sale,4,3,0.78,Pittsfield,Massachusetts,1201,2552,639900
for_sale,3,3,9.75,Cheshire,Massachusetts,1225,1650,421760
for_sale,3,2,10.21,Cheshire,Massachusetts,1225,1248,421190
for_sale,3,3,0.69,Southwick,Massachusetts,1077,2143,549000
for_sale,10,4,0.13,Pittsfield,Massachusetts,1201,3736,475000
for_sale,4,2,10.01,Cheshire,Massachusetts,1225,1545,428218
for_sale,3,3,1.11,Southwick,Massachusetts,1077,2463,629000
for_sale,,,69.9,Washington,Massachusetts,1223,,339000
for_sale,2,1,0.34,Pittsfield,Massachusetts,1201,791,80000
for_sale,7,4,0.91,North Adams,Massachusetts,1247,3225,179900
for_sale,3,2,0.25,Holyoke,Massachusetts,1040,4620,215000
for_sale,,,21.24,Chester,Massachusetts,1011,,90000
for_sale,,,3.99,Hatfield,Massachusetts,1038,,65000
for_sale,,,6.75,Chester,Massachusetts,1011,,40000
for_sale,,,3.49,Chester,Massachusetts,1011,,20000
for_sale,,,3.43,Chester,Massachusetts,1011,,20000
for_sale,,,2.8,Otis,Massachusetts,1253,,47500
for_sale,3,3,1.8,Clarksburg,Massachusetts,1247,2160,347000
for_sale,3,2,0.11,Pittsfield,Massachusetts,1201,1122,110000
for_sale,3,2,4.6,Becket,Massachusetts,1223,1260,299999
for_sale,2,2,3.8,Clarksburg,Massachusetts,1247,1215,315000
for_sale,3,2,0.3,Pittsfield,Massachusetts,1201,1260,250000
for_sale,4,2,0.06,Pittsfield,Massachusetts,1201,1872,119900
for_sale,,,14.32,Lanesborough,Massachusetts,1237,,129900
for_sale,,,3.81,Middlefield,Massachusetts,1243,,36000
for_sale,8,7,0.13,Adams,Massachusetts,1220,9516,369900
for_sale,4,2,185,Hinsdale,Massachusetts,1235,2491,575000
for_sale,4,3,0.76,Pittsfield,Massachusetts,1201,2582,589900
for_sale,,,37.12,Hinsdale,Massachusetts,1235,,149900
for_sale,,,3,Worthington,Massachusetts,1098,,89000
for_sale,3,2,0.14,North Adams,Massachusetts,1247,1525,85000
for_sale,4,1,0.46,North Adams,Massachusetts,1247,1458,199000
for_sale,4,2,0.36,Pittsfield,Massachusetts,1201,1610,279900
for_sale,2,1,0.3,Cheshire,Massachusetts,1225,785,225000
for_sale,3,2,0.27,Pittsfield,Massachusetts,1201,1178,269500
for_sale,7,4,0.29,Pittsfield,Massachusetts,1201,2532,219900
for_sale,3,1,0.11,Westfield,Massachusetts,1085,1248,235000
for_sale,4,4,,Dalton,Massachusetts,1226,3876,760000
for_sale,5,2,0.38,Northampton,Massachusetts,1060,3364,689000
for_sale,8,4,0.16,Pittsfield,Massachusetts,1201,3254,239900
for_sale,3,3,4.98,West Springfield,Massachusetts,1089,2088,450000
for_sale,,,1.28,Clarksburg,Massachusetts,1247,,69000
for_sale,3,1,0.18,Pittsfield,Massachusetts,1201,1080,229900
for_sale,,,0.46,Becket,Massachusetts,1223,,24900
for_sale,6,3,0.26,Easthampton,Massachusetts,1027,2828,399000
for_sale,2,2,0.49,Shelburne,Massachusetts,1370,1264,595000
for_sale,2,2,0.49,Shelburne,Massachusetts,1370,1146,615000
for_sale,1,1,0.49,Shelburne,Massachusetts,1370,988,375000
for_sale,1,1,,Northampton,Massachusetts,1060,710,239900
for_sale,3,1,5,Buckland,Massachusetts,1338,1228,61500
for_sale,3,3,19.23,Southampton,Massachusetts,1073,2268,285000
for_sale,3,2,2,Otis,Massachusetts,1253,1280,249000
for_sale,6,3,0.56,Cheshire,Massachusetts,1225,3868,249000
for_sale,2,1,0.36,Adams,Massachusetts,1220,1032,99000
for_sale,3,2,3.62,Windsor,Massachusetts,1270,1736,449900
for_sale,2,1,0.15,Easthampton,Massachusetts,1027,1276,195000
for_sale,3,3,0.43,Adams,Massachusetts,1220,2360,165000
for_sale,3,2,0.61,Adams,Massachusetts,1220,1288,269900
for_sale,,,2.93,Becket,Massachusetts,1223,,19900
for_sale,4,2,0.23,Pittsfield,Massachusetts,1201,1680,170000
for_sale,1,1,0.25,Adams,Massachusetts,1220,766,139900
for_sale,2,1,0.17,Lenox,Massachusetts,1240,1420,299000
for_sale,,,4.9,Becket,Massachusetts,1223,,50000
for_sale,2,3,,West Springfield,Massachusetts,1089,1714,295000
for_sale,2,1,,Williamstown,Massachusetts,1267,713,189000
for_sale,3,2,0.17,Pittsfield,Massachusetts,1201,1144,119900
for_sale,2,2,,Agawam,Massachusetts,1001,1136,200000
for_sale,1,1,0.29,Greenfield,Massachusetts,1301,640,184900
for_sale,4,2,0.15,Pittsfield,Massachusetts,1201,2372,199900
for_sale,4,2,0.2,Adams,Massachusetts,1220,1846,275000
for_sale,5,4,0.9,Pittsfield,Massachusetts,1201,3700,699000
for_sale,2,2,,Agawam,Massachusetts,1001,1386,239900
for_sale,5,4,0.5,West Springfield,Massachusetts,1089,5694,725000
for_sale,5,3,2,Agawam,Massachusetts,1030,2777,389900
for_sale,2,2,0.18,Pittsfield,Massachusetts,1201,1455,159000
for_sale,12,6,0.6,Easthampton,Massachusetts,1027,5044,899900
for_sale,3,1,0.26,West Springfield,Massachusetts,1089,1188,249400
for_sale,4,3,0.45,Williamstown,Massachusetts,1267,2822,700000
for_sale,,,4.1,Montgomery,Massachusetts,1085,,150000
for_sale,4,4,1.9,Pittsfield,Massachusetts,1201,2634,572310
for_sale,1,2,,Northampton,Massachusetts,1060,894,325000
for_sale,4,3,0.93,Southwick,Massachusetts,1077,3100,600000
for_sale,,,13.21,Southwick,Massachusetts,1077,,395000
for_sale,3,3,0.94,Southwick,Massachusetts,1077,2415,675000
for_sale,3,2,,Agawam,Massachusetts,1001,1880,489900
for_sale,3,2,,Agawam,Massachusetts,1001,1880,489900
for_sale,3,2,,Agawam,Massachusetts,1001,1880,489900
for_sale,3,2,,Agawam,Massachusetts,1001,1880,489900
for_sale,3,2,,Agawam,Massachusetts,1001,1880,489900
for_sale,10,5,0.21,Pittsfield,Massachusetts,1201,4416,199000
for_sale,,,0.21,Hinsdale,Massachusetts,1235,606,89000
for_sale,3,1,0.08,Adams,Massachusetts,1220,1120,150000
for_sale,3,1,2.8,Clarksburg,Massachusetts,1247,1520,126000
for_sale,4,2,0.18,Pittsfield,Massachusetts,1201,2023,213900
for_sale,4,3,2.07,Huntington,Massachusetts,1050,2880,399000
for_sale,4,1,0.77,Pittsfield,Massachusetts,1201,1644,269000
for_sale,8,4,0.24,Pittsfield,Massachusetts,1201,3344,169000
for_sale,,,12.59,Florida,Massachusetts,1247,,120000
for_sale,4,2,1.1,North Adams,Massachusetts,1247,2379,349000
for_sale,1,1,,Lenox,Massachusetts,1240,670,134000
for_sale,3,2,0.66,Holyoke,Massachusetts,1040,1772,349900
for_sale,3,1,0.13,Holyoke,Massachusetts,1040,1456,279900
for_sale,4,2,0.12,Holyoke,Massachusetts,1040,1599,214900
for_sale,2,2,,Northampton,Massachusetts,1053,1390,269000
for_sale,4,3,1.88,Southwick,Massachusetts,1077,2025,524999
for_sale,4,2,0.24,West Springfield,Massachusetts,1089,2002,349900
for_sale,,,0.86,Cheshire,Massachusetts,1225,,59500
for_sale,,,3.29,Blandford,Massachusetts,1008,,53500
for_sale,,,3.29,Blandford,Massachusetts,1008,,53500
for_sale,,,1.58,North Adams,Massachusetts,1247,,54900
for_sale,,,1.39,North Adams,Massachusetts,1247,,54900
for_sale,3,2,0.25,Northampton,Massachusetts,1062,1609,425000
for_sale,3,2,7.44,Southampton,Massachusetts,1073,1809,624900
